[INFO][2020-02-19 20:17:41,772][java.lang.Class]axioms count 502
[INFO][2020-05-31 09:33:50,505][com.tju.suma.jenaQuery.JenaTest]q 12
[INFO][2020-05-31 09:33:50,505][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 09:33:50,505][com.tju.suma.jenaQuery.JenaTest]q 13
[INFO][2020-05-31 09:33:50,505][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 09:33:50,515][com.tju.suma.jenaQuery.JenaTest]q 14
[INFO][2020-05-31 09:33:50,515][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 09:33:50,515][com.tju.suma.jenaQuery.JenaTest]q 15
[INFO][2020-05-31 09:33:50,515][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 09:33:50,525][com.tju.suma.jenaQuery.JenaTest]q 16
[INFO][2020-05-31 09:33:50,525][com.tju.suma.jenaQuery.JenaTest]resultsCount: 1
[INFO][2020-05-31 09:35:26,426][com.tju.suma.io.DictionaryInput]axioms count 502
[INFO][2020-05-31 09:35:27,186][com.tju.suma.io.DictionaryInput]----------------------------------------------------
[INFO][2020-05-31 09:35:27,186][com.tju.suma.io.DictionaryInput]Number of initial data: 257708
[INFO][2020-05-31 09:35:27,186][com.tju.suma.io.DictionaryInput]Number of facts with equivalent role substitution: 3506
[INFO][2020-05-31 09:35:27,186][com.tju.suma.io.DictionaryInput]Number of facts with inverse role substitution: 2528
[INFO][2020-05-31 09:35:27,186][com.tju.suma.io.DictionaryInput]Number of equivalent roles: 2
[INFO][2020-05-31 09:35:27,186][com.tju.suma.io.DictionaryInput]Number of inverse roles: 8
[INFO][2020-05-31 09:35:27,186][com.tju.suma.io.DictionaryInput]Number of facts after adding ClassAssertion: 257766
[INFO][2020-05-31 09:35:27,186][com.tju.suma.test.SUMARunTest]reading data time: 750 ms
[INFO][2020-05-31 09:35:27,505][com.tju.suma.reason.DicSerialReason]----------------------Start Materialization--------------------------
[INFO][2020-05-31 09:35:27,505][com.tju.suma.reason.DicSerialReason]loopCount 1 dataCount 257766
[INFO][2020-05-31 09:35:27,665][com.tju.suma.reason.DicSerialReason]loopCount 2 dataCount 319157
[INFO][2020-05-31 09:35:27,705][com.tju.suma.reason.DicSerialReason]loopCount 3 dataCount 332814
[INFO][2020-05-31 09:35:27,725][com.tju.suma.reason.DicSerialReason]loopCount 4 dataCount 332881
[INFO][2020-05-31 09:35:27,725][com.tju.suma.reason.DicSerialReason]loopCount 5 dataCount 332929
[INFO][2020-05-31 09:35:27,725][com.tju.suma.reason.DicSerialReason]No new data was generated!
[INFO][2020-05-31 09:35:27,725][com.tju.suma.test.SUMARunTest]reason time: 220 ms
[INFO][2020-05-31 09:35:27,725][com.tju.suma.reason.SameAsReason]The number of facts after adding sameAs: 332929
[INFO][2020-05-31 09:35:28,627][java.lang.Class]The number of facts after materialization: 380775
[INFO][2020-05-31 09:35:28,627][java.lang.Class]The number of facts reduced in materialization due to equivalent role rewriting: 13772
[INFO][2020-05-31 09:35:28,627][java.lang.Class]The number of facts reduced in materialization due to inverse role rewriting: 34074
[INFO][2020-05-31 09:35:28,627][com.tju.suma.test.SUMARunTest]----------------------Start Query--------------------------
[INFO][2020-05-31 09:35:31,677][com.tju.suma.jenaQuery.JenaTest]q 1
[INFO][2020-05-31 09:35:31,677][com.tju.suma.jenaQuery.JenaTest]resultsCount: 21
[INFO][2020-05-31 09:35:31,687][com.tju.suma.jenaQuery.JenaTest]q 2
[INFO][2020-05-31 09:35:31,687][com.tju.suma.jenaQuery.JenaTest]resultsCount: 1114
[INFO][2020-05-31 09:35:31,707][com.tju.suma.jenaQuery.JenaTest]q 3
[INFO][2020-05-31 09:35:31,707][com.tju.suma.jenaQuery.JenaTest]resultsCount: 581
[INFO][2020-05-31 09:35:31,717][com.tju.suma.jenaQuery.JenaTest]q 4
[INFO][2020-05-31 09:35:31,717][com.tju.suma.jenaQuery.JenaTest]resultsCount: 292
[INFO][2020-05-31 09:35:31,717][com.tju.suma.jenaQuery.JenaTest]q 5
[INFO][2020-05-31 09:35:31,717][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 09:35:31,737][com.tju.suma.jenaQuery.JenaTest]q 6
[INFO][2020-05-31 09:35:31,737][com.tju.suma.jenaQuery.JenaTest]resultsCount: 961
[INFO][2020-05-31 09:35:31,737][com.tju.suma.jenaQuery.JenaTest]q 7
[INFO][2020-05-31 09:35:31,737][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 09:35:31,747][com.tju.suma.jenaQuery.JenaTest]q 8
[INFO][2020-05-31 09:35:31,747][com.tju.suma.jenaQuery.JenaTest]resultsCount: 33
[INFO][2020-05-31 09:35:31,747][com.tju.suma.jenaQuery.JenaTest]q 9
[INFO][2020-05-31 09:35:31,747][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 09:35:31,747][com.tju.suma.jenaQuery.JenaTest]q 10
[INFO][2020-05-31 09:35:31,747][com.tju.suma.jenaQuery.JenaTest]resultsCount: 4
[INFO][2020-05-31 09:35:31,767][com.tju.suma.jenaQuery.JenaTest]q 11
[INFO][2020-05-31 09:35:31,767][com.tju.suma.jenaQuery.JenaTest]resultsCount: 1371
[INFO][2020-05-31 09:35:31,767][com.tju.suma.jenaQuery.JenaTest]q 12
[INFO][2020-05-31 09:35:31,767][com.tju.suma.jenaQuery.JenaTest]resultsCount: 50
[INFO][2020-05-31 09:35:31,777][com.tju.suma.jenaQuery.JenaTest]q 13
[INFO][2020-05-31 09:35:31,777][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 09:35:31,787][com.tju.suma.jenaQuery.JenaTest]q 14
[INFO][2020-05-31 09:35:31,787][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 09:35:31,787][com.tju.suma.jenaQuery.JenaTest]q 15
[INFO][2020-05-31 09:35:31,787][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 09:35:31,787][com.tju.suma.jenaQuery.JenaTest]q 16
[INFO][2020-05-31 09:35:31,787][com.tju.suma.jenaQuery.JenaTest]resultsCount: 1
[INFO][2020-05-31 16:39:00,236][com.tju.suma.io.DictionaryInput]axioms count 502
[INFO][2020-05-31 16:39:01,406][com.tju.suma.io.DictionaryInput]----------------------------------------------------
[INFO][2020-05-31 16:39:01,406][com.tju.suma.io.DictionaryInput]Number of initial data: 257708
[INFO][2020-05-31 16:39:01,406][com.tju.suma.io.DictionaryInput]Number of facts with equivalent role substitution: 3506
[INFO][2020-05-31 16:39:01,406][com.tju.suma.io.DictionaryInput]Number of facts with inverse role substitution: 2528
[INFO][2020-05-31 16:39:01,406][com.tju.suma.io.DictionaryInput]Number of equivalent roles: 2
[INFO][2020-05-31 16:39:01,406][com.tju.suma.io.DictionaryInput]Number of inverse roles: 8
[INFO][2020-05-31 16:39:01,406][com.tju.suma.io.DictionaryInput]Number of facts after adding ClassAssertion: 257766
[INFO][2020-05-31 16:39:01,406][com.tju.suma.test.SUMARunTest]reading data time: 1160 ms
[INFO][2020-05-31 16:39:01,734][com.tju.suma.reason.DicSerialReason]----------------------Start Materialization--------------------------
[INFO][2020-05-31 16:39:01,736][com.tju.suma.reason.DicSerialReason]loopCount 1 dataCount 257766
[INFO][2020-05-31 16:39:02,046][com.tju.suma.reason.DicSerialReason]loopCount 2 dataCount 386300
[INFO][2020-05-31 16:39:02,276][com.tju.suma.reason.DicSerialReason]loopCount 3 dataCount 421114
[INFO][2020-05-31 16:39:02,316][com.tju.suma.reason.DicSerialReason]loopCount 4 dataCount 429103
[INFO][2020-05-31 16:39:02,326][com.tju.suma.reason.DicSerialReason]loopCount 5 dataCount 429706
[INFO][2020-05-31 16:39:02,336][com.tju.suma.reason.DicSerialReason]loopCount 6 dataCount 429754
[INFO][2020-05-31 16:39:02,336][com.tju.suma.reason.DicSerialReason]No new data was generated!
[INFO][2020-05-31 16:39:02,336][com.tju.suma.test.SUMARunTest]reason time: 602 ms
[INFO][2020-05-31 16:39:02,336][com.tju.suma.reason.SameAsReason]The number of facts after adding sameAs: 429754
[INFO][2020-05-31 16:39:03,501][java.lang.Class]The number of facts after materialization: 483118
[INFO][2020-05-31 16:39:03,501][java.lang.Class]The number of facts reduced in materialization due to equivalent role rewriting: 17718
[INFO][2020-05-31 16:39:03,501][java.lang.Class]The number of facts reduced in materialization due to inverse role rewriting: 35646
[INFO][2020-05-31 16:39:03,501][com.tju.suma.test.SUMARunTest]----------------------Start Query--------------------------
[INFO][2020-05-31 16:39:06,596][com.tju.suma.jenaQuery.JenaTest]q 1
[INFO][2020-05-31 16:39:06,596][com.tju.suma.jenaQuery.JenaTest]resultsCount: 21
[INFO][2020-05-31 16:39:06,621][com.tju.suma.jenaQuery.JenaTest]q 2
[INFO][2020-05-31 16:39:06,621][com.tju.suma.jenaQuery.JenaTest]resultsCount: 2465
[INFO][2020-05-31 16:39:06,636][com.tju.suma.jenaQuery.JenaTest]q 3
[INFO][2020-05-31 16:39:06,636][com.tju.suma.jenaQuery.JenaTest]resultsCount: 581
[INFO][2020-05-31 16:39:06,661][com.tju.suma.jenaQuery.JenaTest]q 4
[INFO][2020-05-31 16:39:06,661][com.tju.suma.jenaQuery.JenaTest]resultsCount: 292
[INFO][2020-05-31 16:39:06,671][com.tju.suma.jenaQuery.JenaTest]q 5
[INFO][2020-05-31 16:39:06,671][com.tju.suma.jenaQuery.JenaTest]resultsCount: 235
[INFO][2020-05-31 16:39:06,688][com.tju.suma.jenaQuery.JenaTest]q 6
[INFO][2020-05-31 16:39:06,688][com.tju.suma.jenaQuery.JenaTest]resultsCount: 961
[INFO][2020-05-31 16:39:06,697][com.tju.suma.jenaQuery.JenaTest]q 7
[INFO][2020-05-31 16:39:06,697][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 16:39:06,706][com.tju.suma.jenaQuery.JenaTest]q 8
[INFO][2020-05-31 16:39:06,706][com.tju.suma.jenaQuery.JenaTest]resultsCount: 376
[INFO][2020-05-31 16:39:06,911][com.tju.suma.jenaQuery.JenaTest]q 9
[INFO][2020-05-31 16:39:06,911][com.tju.suma.jenaQuery.JenaTest]resultsCount: 737
[INFO][2020-05-31 16:39:06,911][com.tju.suma.jenaQuery.JenaTest]q 10
[INFO][2020-05-31 16:39:06,911][com.tju.suma.jenaQuery.JenaTest]resultsCount: 4
[INFO][2020-05-31 16:39:06,966][com.tju.suma.jenaQuery.JenaTest]q 11
[INFO][2020-05-31 16:39:06,966][com.tju.suma.jenaQuery.JenaTest]resultsCount: 2408
[INFO][2020-05-31 16:39:06,966][com.tju.suma.jenaQuery.JenaTest]q 12
[INFO][2020-05-31 16:39:06,966][com.tju.suma.jenaQuery.JenaTest]resultsCount: 50
[INFO][2020-05-31 16:39:06,982][com.tju.suma.jenaQuery.JenaTest]q 13
[INFO][2020-05-31 16:39:06,982][com.tju.suma.jenaQuery.JenaTest]resultsCount: 416
[INFO][2020-05-31 16:39:07,170][com.tju.suma.jenaQuery.JenaTest]q 14
[INFO][2020-05-31 16:39:07,170][com.tju.suma.jenaQuery.JenaTest]resultsCount: 6535
[INFO][2020-05-31 16:39:07,180][com.tju.suma.jenaQuery.JenaTest]q 15
[INFO][2020-05-31 16:39:07,180][com.tju.suma.jenaQuery.JenaTest]resultsCount: 110
[INFO][2020-05-31 16:39:07,182][com.tju.suma.jenaQuery.JenaTest]q 16
[INFO][2020-05-31 16:39:07,182][com.tju.suma.jenaQuery.JenaTest]resultsCount: 5
[INFO][2020-05-31 20:06:58,738][com.tju.suma.io.DictionaryInput]axioms count 502
[INFO][2020-05-31 20:06:59,793][com.tju.suma.io.DictionaryInput]----------------------------------------------------
[INFO][2020-05-31 20:06:59,796][com.tju.suma.io.DictionaryInput]Number of initial data: 257708
[INFO][2020-05-31 20:06:59,796][com.tju.suma.io.DictionaryInput]Number of facts with equivalent role substitution: 3506
[INFO][2020-05-31 20:06:59,796][com.tju.suma.io.DictionaryInput]Number of facts with inverse role substitution: 2528
[INFO][2020-05-31 20:06:59,796][com.tju.suma.io.DictionaryInput]Number of equivalent roles: 2
[INFO][2020-05-31 20:06:59,796][com.tju.suma.io.DictionaryInput]Number of inverse roles: 8
[INFO][2020-05-31 20:06:59,796][com.tju.suma.io.DictionaryInput]Number of facts after adding ClassAssertion: 257766
[INFO][2020-05-31 20:06:59,796][com.tju.suma.test.SUMARunTest]reading data time: 1053 ms
[INFO][2020-05-31 20:07:00,103][com.tju.suma.reason.DicSerialReason]----------------------Start Materialization--------------------------
[INFO][2020-05-31 20:07:00,103][com.tju.suma.reason.DicSerialReason]loopCount 1 dataCount 257766
[INFO][2020-05-31 20:07:00,393][com.tju.suma.reason.DicSerialReason]loopCount 2 dataCount 387984
[INFO][2020-05-31 20:07:00,643][com.tju.suma.reason.DicSerialReason]loopCount 3 dataCount 422934
[INFO][2020-05-31 20:07:00,693][com.tju.suma.reason.DicSerialReason]loopCount 4 dataCount 430500
[INFO][2020-05-31 20:07:00,703][com.tju.suma.reason.DicSerialReason]loopCount 5 dataCount 431079
[INFO][2020-05-31 20:07:00,703][com.tju.suma.reason.DicSerialReason]loopCount 6 dataCount 431127
[INFO][2020-05-31 20:07:00,703][com.tju.suma.reason.DicSerialReason]No new data was generated!
[INFO][2020-05-31 20:07:00,703][com.tju.suma.test.SUMARunTest]reason time: 600 ms
[INFO][2020-05-31 20:07:00,713][com.tju.suma.reason.SameAsReason]The number of facts after adding sameAs: 433824
[INFO][2020-05-31 20:07:01,864][java.lang.Class]The number of facts after materialization: 487558
[INFO][2020-05-31 20:07:01,864][java.lang.Class]The number of facts reduced in materialization due to equivalent role rewriting: 17794
[INFO][2020-05-31 20:07:01,864][java.lang.Class]The number of facts reduced in materialization due to inverse role rewriting: 35940
[INFO][2020-05-31 20:07:01,864][com.tju.suma.test.SUMARunTest]----------------------Start Query--------------------------
[INFO][2020-05-31 20:07:05,273][com.tju.suma.jenaQuery.JenaTest]q 1
[INFO][2020-05-31 20:07:05,273][com.tju.suma.jenaQuery.JenaTest]resultsCount: 21
[INFO][2020-05-31 20:07:05,303][com.tju.suma.jenaQuery.JenaTest]q 2
[INFO][2020-05-31 20:07:05,303][com.tju.suma.jenaQuery.JenaTest]resultsCount: 2465
[INFO][2020-05-31 20:07:05,328][com.tju.suma.jenaQuery.JenaTest]q 3
[INFO][2020-05-31 20:07:05,328][com.tju.suma.jenaQuery.JenaTest]resultsCount: 581
[INFO][2020-05-31 20:07:05,343][com.tju.suma.jenaQuery.JenaTest]q 4
[INFO][2020-05-31 20:07:05,343][com.tju.suma.jenaQuery.JenaTest]resultsCount: 292
[INFO][2020-05-31 20:07:05,363][com.tju.suma.jenaQuery.JenaTest]q 5
[INFO][2020-05-31 20:07:05,363][com.tju.suma.jenaQuery.JenaTest]resultsCount: 235
[INFO][2020-05-31 20:07:05,393][com.tju.suma.jenaQuery.JenaTest]q 6
[INFO][2020-05-31 20:07:05,393][com.tju.suma.jenaQuery.JenaTest]resultsCount: 991
[INFO][2020-05-31 20:07:05,393][com.tju.suma.jenaQuery.JenaTest]q 7
[INFO][2020-05-31 20:07:05,393][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 20:07:05,403][com.tju.suma.jenaQuery.JenaTest]q 8
[INFO][2020-05-31 20:07:05,403][com.tju.suma.jenaQuery.JenaTest]resultsCount: 376
[INFO][2020-05-31 20:07:05,603][com.tju.suma.jenaQuery.JenaTest]q 9
[INFO][2020-05-31 20:07:05,603][com.tju.suma.jenaQuery.JenaTest]resultsCount: 747
[INFO][2020-05-31 20:07:05,603][com.tju.suma.jenaQuery.JenaTest]q 10
[INFO][2020-05-31 20:07:05,603][com.tju.suma.jenaQuery.JenaTest]resultsCount: 8
[INFO][2020-05-31 20:07:05,684][com.tju.suma.jenaQuery.JenaTest]q 11
[INFO][2020-05-31 20:07:05,684][com.tju.suma.jenaQuery.JenaTest]resultsCount: 2416
[INFO][2020-05-31 20:07:05,686][com.tju.suma.jenaQuery.JenaTest]q 12
[INFO][2020-05-31 20:07:05,686][com.tju.suma.jenaQuery.JenaTest]resultsCount: 50
[INFO][2020-05-31 20:07:05,696][com.tju.suma.jenaQuery.JenaTest]q 13
[INFO][2020-05-31 20:07:05,696][com.tju.suma.jenaQuery.JenaTest]resultsCount: 416
[INFO][2020-05-31 20:07:05,903][com.tju.suma.jenaQuery.JenaTest]q 14
[INFO][2020-05-31 20:07:05,903][com.tju.suma.jenaQuery.JenaTest]resultsCount: 6535
[INFO][2020-05-31 20:07:05,908][com.tju.suma.jenaQuery.JenaTest]q 15
[INFO][2020-05-31 20:07:05,908][com.tju.suma.jenaQuery.JenaTest]resultsCount: 112
[INFO][2020-05-31 20:07:05,913][com.tju.suma.jenaQuery.JenaTest]q 16
[INFO][2020-05-31 20:07:05,913][com.tju.suma.jenaQuery.JenaTest]resultsCount: 5
[INFO][2020-05-31 20:44:10,391][com.tju.suma.io.DictionaryInput]axioms count 502
[INFO][2020-05-31 20:44:11,411][com.tju.suma.io.DictionaryInput]----------------------------------------------------
[INFO][2020-05-31 20:44:11,411][com.tju.suma.io.DictionaryInput]Number of initial data: 257708
[INFO][2020-05-31 20:44:11,411][com.tju.suma.io.DictionaryInput]Number of facts with equivalent role substitution: 3506
[INFO][2020-05-31 20:44:11,411][com.tju.suma.io.DictionaryInput]Number of facts with inverse role substitution: 2528
[INFO][2020-05-31 20:44:11,411][com.tju.suma.io.DictionaryInput]Number of equivalent roles: 2
[INFO][2020-05-31 20:44:11,411][com.tju.suma.io.DictionaryInput]Number of inverse roles: 8
[INFO][2020-05-31 20:44:11,411][com.tju.suma.io.DictionaryInput]Number of facts after adding ClassAssertion: 257766
[INFO][2020-05-31 20:44:11,411][com.tju.suma.test.SUMARunTest]reading data time: 1020 ms
[INFO][2020-05-31 20:44:11,731][com.tju.suma.reason.DicSerialReason]----------------------Start Materialization--------------------------
[INFO][2020-05-31 20:44:11,731][com.tju.suma.reason.DicSerialReason]loopCount 1 dataCount 257766
[INFO][2020-05-31 20:44:11,990][com.tju.suma.reason.DicSerialReason]loopCount 2 dataCount 319157
[INFO][2020-05-31 20:44:12,041][com.tju.suma.reason.DicSerialReason]loopCount 3 dataCount 332814
[INFO][2020-05-31 20:44:12,050][com.tju.suma.reason.DicSerialReason]loopCount 4 dataCount 332881
[INFO][2020-05-31 20:44:12,050][com.tju.suma.reason.DicSerialReason]loopCount 5 dataCount 332929
[INFO][2020-05-31 20:44:12,050][com.tju.suma.reason.DicSerialReason]No new data was generated!
[INFO][2020-05-31 20:44:12,050][com.tju.suma.test.SUMARunTest]reason time: 319 ms
[INFO][2020-05-31 20:44:12,050][com.tju.suma.reason.SameAsReason]The number of facts after adding sameAs: 332929
[INFO][2020-05-31 20:44:12,431][java.lang.Class]The number of facts after materialization: 380775
[INFO][2020-05-31 20:44:12,431][java.lang.Class]The number of facts reduced in materialization due to equivalent role rewriting: 13772
[INFO][2020-05-31 20:44:12,431][java.lang.Class]The number of facts reduced in materialization due to inverse role rewriting: 34074
[INFO][2020-05-31 20:44:12,431][com.tju.suma.test.SUMARunTest]----------------------Start Query--------------------------
[INFO][2020-05-31 20:44:15,771][com.tju.suma.jenaQuery.JenaTest]q 1
[INFO][2020-05-31 20:44:15,771][com.tju.suma.jenaQuery.JenaTest]resultsCount: 21
[INFO][2020-05-31 20:44:15,791][com.tju.suma.jenaQuery.JenaTest]q 2
[INFO][2020-05-31 20:44:15,791][com.tju.suma.jenaQuery.JenaTest]resultsCount: 1114
[INFO][2020-05-31 20:44:15,800][com.tju.suma.jenaQuery.JenaTest]q 3
[INFO][2020-05-31 20:44:15,800][com.tju.suma.jenaQuery.JenaTest]resultsCount: 581
[INFO][2020-05-31 20:44:15,820][com.tju.suma.jenaQuery.JenaTest]q 4
[INFO][2020-05-31 20:44:15,820][com.tju.suma.jenaQuery.JenaTest]resultsCount: 292
[INFO][2020-05-31 20:44:15,825][com.tju.suma.jenaQuery.JenaTest]q 5
[INFO][2020-05-31 20:44:15,825][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 20:44:15,841][com.tju.suma.jenaQuery.JenaTest]q 6
[INFO][2020-05-31 20:44:15,841][com.tju.suma.jenaQuery.JenaTest]resultsCount: 961
[INFO][2020-05-31 20:44:15,841][com.tju.suma.jenaQuery.JenaTest]q 7
[INFO][2020-05-31 20:44:15,841][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 20:44:15,851][com.tju.suma.jenaQuery.JenaTest]q 8
[INFO][2020-05-31 20:44:15,851][com.tju.suma.jenaQuery.JenaTest]resultsCount: 33
[INFO][2020-05-31 20:44:15,860][com.tju.suma.jenaQuery.JenaTest]q 9
[INFO][2020-05-31 20:44:15,860][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 20:44:15,860][com.tju.suma.jenaQuery.JenaTest]q 10
[INFO][2020-05-31 20:44:15,860][com.tju.suma.jenaQuery.JenaTest]resultsCount: 4
[INFO][2020-05-31 20:44:15,886][com.tju.suma.jenaQuery.JenaTest]q 11
[INFO][2020-05-31 20:44:15,886][com.tju.suma.jenaQuery.JenaTest]resultsCount: 1371
[INFO][2020-05-31 20:44:15,890][com.tju.suma.jenaQuery.JenaTest]q 12
[INFO][2020-05-31 20:44:15,890][com.tju.suma.jenaQuery.JenaTest]resultsCount: 50
[INFO][2020-05-31 20:44:15,890][com.tju.suma.jenaQuery.JenaTest]q 13
[INFO][2020-05-31 20:44:15,890][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 20:44:15,900][com.tju.suma.jenaQuery.JenaTest]q 14
[INFO][2020-05-31 20:44:15,900][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 20:44:15,910][com.tju.suma.jenaQuery.JenaTest]q 15
[INFO][2020-05-31 20:44:15,910][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 20:44:15,910][com.tju.suma.jenaQuery.JenaTest]q 16
[INFO][2020-05-31 20:44:15,910][com.tju.suma.jenaQuery.JenaTest]resultsCount: 1
[INFO][2020-05-31 20:45:43,040][com.tju.suma.io.DictionaryInput]axioms count 502
[INFO][2020-05-31 20:45:43,840][com.tju.suma.io.DictionaryInput]----------------------------------------------------
[INFO][2020-05-31 20:45:43,840][com.tju.suma.io.DictionaryInput]Number of initial data: 257708
[INFO][2020-05-31 20:45:43,840][com.tju.suma.io.DictionaryInput]Number of facts with equivalent role substitution: 3506
[INFO][2020-05-31 20:45:43,840][com.tju.suma.io.DictionaryInput]Number of facts with inverse role substitution: 2528
[INFO][2020-05-31 20:45:43,840][com.tju.suma.io.DictionaryInput]Number of equivalent roles: 2
[INFO][2020-05-31 20:45:43,840][com.tju.suma.io.DictionaryInput]Number of inverse roles: 8
[INFO][2020-05-31 20:45:43,840][com.tju.suma.io.DictionaryInput]Number of facts after adding ClassAssertion: 257766
[INFO][2020-05-31 20:45:43,840][com.tju.suma.test.SUMARunTest]reading data time: 790 ms
[INFO][2020-05-31 20:45:44,142][com.tju.suma.reason.DicSerialReason]----------------------Start Materialization--------------------------
[INFO][2020-05-31 20:45:44,142][com.tju.suma.reason.DicSerialReason]loopCount 1 dataCount 257766
[INFO][2020-05-31 20:45:44,444][com.tju.suma.reason.DicSerialReason]loopCount 2 dataCount 343583
[INFO][2020-05-31 20:45:44,626][com.tju.suma.reason.DicSerialReason]loopCount 3 dataCount 376478
[INFO][2020-05-31 20:45:44,687][com.tju.suma.reason.DicSerialReason]loopCount 4 dataCount 382616
[INFO][2020-05-31 20:45:44,705][com.tju.suma.reason.DicSerialReason]loopCount 5 dataCount 383219
[INFO][2020-05-31 20:45:44,710][com.tju.suma.reason.DicSerialReason]loopCount 6 dataCount 383267
[INFO][2020-05-31 20:45:44,715][com.tju.suma.reason.DicSerialReason]No new data was generated!
[INFO][2020-05-31 20:45:44,717][com.tju.suma.test.SUMARunTest]reason time: 577 ms
[INFO][2020-05-31 20:45:44,717][com.tju.suma.reason.SameAsReason]The number of facts after adding sameAs: 383267
[INFO][2020-05-31 20:45:45,823][java.lang.Class]The number of facts after materialization: 436631
[INFO][2020-05-31 20:45:45,823][java.lang.Class]The number of facts reduced in materialization due to equivalent role rewriting: 17718
[INFO][2020-05-31 20:45:45,823][java.lang.Class]The number of facts reduced in materialization due to inverse role rewriting: 35646
[INFO][2020-05-31 20:45:45,823][com.tju.suma.test.SUMARunTest]----------------------Start Query--------------------------
[INFO][2020-05-31 20:45:48,270][com.tju.suma.jenaQuery.JenaTest]q 1
[INFO][2020-05-31 20:45:48,270][com.tju.suma.jenaQuery.JenaTest]resultsCount: 21
[INFO][2020-05-31 20:45:48,290][com.tju.suma.jenaQuery.JenaTest]q 2
[INFO][2020-05-31 20:45:48,290][com.tju.suma.jenaQuery.JenaTest]resultsCount: 1789
[INFO][2020-05-31 20:45:48,310][com.tju.suma.jenaQuery.JenaTest]q 3
[INFO][2020-05-31 20:45:48,310][com.tju.suma.jenaQuery.JenaTest]resultsCount: 581
[INFO][2020-05-31 20:45:48,330][com.tju.suma.jenaQuery.JenaTest]q 4
[INFO][2020-05-31 20:45:48,330][com.tju.suma.jenaQuery.JenaTest]resultsCount: 292
[INFO][2020-05-31 20:45:48,330][com.tju.suma.jenaQuery.JenaTest]q 5
[INFO][2020-05-31 20:45:48,330][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 20:45:48,351][com.tju.suma.jenaQuery.JenaTest]q 6
[INFO][2020-05-31 20:45:48,351][com.tju.suma.jenaQuery.JenaTest]resultsCount: 961
[INFO][2020-05-31 20:45:48,351][com.tju.suma.jenaQuery.JenaTest]q 7
[INFO][2020-05-31 20:45:48,351][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 20:45:49,332][com.tju.suma.jenaQuery.JenaTest]q 8
[INFO][2020-05-31 20:45:49,332][com.tju.suma.jenaQuery.JenaTest]resultsCount: 338
[INFO][2020-05-31 20:45:49,335][com.tju.suma.jenaQuery.JenaTest]q 9
[INFO][2020-05-31 20:45:49,335][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 20:45:49,340][com.tju.suma.jenaQuery.JenaTest]q 10
[INFO][2020-05-31 20:45:49,340][com.tju.suma.jenaQuery.JenaTest]resultsCount: 4
[INFO][2020-05-31 20:45:49,382][com.tju.suma.jenaQuery.JenaTest]q 11
[INFO][2020-05-31 20:45:49,382][com.tju.suma.jenaQuery.JenaTest]resultsCount: 2408
[INFO][2020-05-31 20:45:49,382][com.tju.suma.jenaQuery.JenaTest]q 12
[INFO][2020-05-31 20:45:49,382][com.tju.suma.jenaQuery.JenaTest]resultsCount: 50
[INFO][2020-05-31 20:45:49,392][com.tju.suma.jenaQuery.JenaTest]q 13
[INFO][2020-05-31 20:45:49,392][com.tju.suma.jenaQuery.JenaTest]resultsCount: 416
[INFO][2020-05-31 20:45:49,400][com.tju.suma.jenaQuery.JenaTest]q 14
[INFO][2020-05-31 20:45:49,400][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 20:45:49,402][com.tju.suma.jenaQuery.JenaTest]q 15
[INFO][2020-05-31 20:45:49,402][com.tju.suma.jenaQuery.JenaTest]resultsCount: 0
[INFO][2020-05-31 20:45:49,410][com.tju.suma.jenaQuery.JenaTest]q 16
